Year	Month	Day	ARROW_obs
1997	5	22	78176
1997	5	23	76699
1997	5	24	86505
1997	5	25	94153
1997	5	26	106478
1997	5	27	108756
1997	5	28	118098
1997	5	29	128332
1997	5	30	151343
1997	5	31	179553
1997	6	1	222855
1997	6	2	169369
1997	6	3	145698
1997	6	4	150875
1997	6	5	163349
1997	6	6	156185
1997	6	7	147284
1997	6	8	144188
1997	6	9	134456
1997	6	10	142350
1997	6	11	154688
1997	6	12	159733
1997	6	13	164446
1997	6	14	171756
1997	6	15	175633
1997	6	16	184555
1997	6	17	184399
1997	6	18	195530
1997	6	19	153791
1997	6	20	130387
1997	6	21	107539
1997	6	22	105844
1997	6	23	107252
1997	6	24	94773
1997	6	25	93388
1997	6	26	102936
1997	6	27	98278
1997	6	28	89791
1997	6	29	81205
1997	6	30	77467
1997	7	1	89253
1997	7	2	107671
1997	7	3	106025
1997	7	4	106081
1997	7	5	121832
1997	7	6	147293
1997	7	7	134044
1997	7	8	131664
1997	7	9	183130
1997	7	10	160780
1997	7	11	149876
1997	7	12	151116
1997	7	13	143922
1997	7	14	138076
1997	7	15	134404
1997	7	16	128500
1997	7	17	113081
1997	7	18	109720
1997	7	19	99935
1997	7	20	104435
1997	7	21	121428
1997	7	22	133695
1997	7	23	108104
1997	7	24	95613
1997	7	25	84471
1997	7	26	76118
1997	7	27	70089
1997	7	28	74651
1997	7	29	83670
1997	7	30	104642
1997	7	31	97558
1997	8	1	86745
1997	8	2	86679
1997	8	3	84864
1997	8	4	89595
1997	8	5	97567
1997	8	6	103297
1997	8	7	101950
1997	8	8	90499
1997	8	9	67832
1997	8	10	64192
1997	8	11	62789
1997	8	12	72851
1997	8	13	70937
1997	8	14	77263
1997	8	15	60671
1997	8	16	61508
1997	8	17	56501
1997	8	18	54794
1997	8	19	47751
1997	8	20	51546
1997	8	21	58423
1997	8	22	59003
1997	8	23	54879
1997	8	24	60734
1997	8	25	52509
1997	8	26	52227
1997	8	27	51850
1997	8	28	49579
1997	8	29	49818
1997	8	30	37722
1997	8	31	42167
1997	9	1	45729
1997	9	2	52447
1997	9	3	52898
1997	9	4	63052
1997	9	5	54266
1997	9	6	53778
1997	9	7	42251
1997	9	8	36563
1997	9	9	37558
1997	9	10	37274
1997	9	11	43475
1997	9	12	46273
1997	9	13	43971
1997	9	14	44591
1997	9	15	52788
1997	9	16	50859
1997	9	17	65986
1997	9	18	53308
1997	9	19	43822
1997	9	20	39217
1997	9	21	39809
1997	9	22	37487
1997	9	23	38595
1997	9	24	35270
1997	9	25	36025
1997	9	26	45482
1997	9	27	49433
1997	9	28	45563
1997	9	29	41522
1997	9	30	63225
1997	10	1	93785
1997	10	2	103237
1997	10	3	87983
1997	10	4	84409
1997	10	5	74260
1997	10	6	63933
1997	10	7	50384
1997	10	8	44077
1997	10	9	40418
1997	10	10	40412
1997	10	11	41760
1997	10	12	36882
1997	10	13	33657
1997	10	14	36203
1997	10	15	35947
1997	10	16	60484
1997	10	17	81317
1997	10	18	60948
1997	10	19	43663
1997	10	20	40709
1997	10	21	36489
1997	10	22	35731
1997	10	23	30400
1997	10	24	29838
1997	10	25	29693
1997	10	26	29317
1997	10	27	30604
1997	10	28	29371
1997	10	29	33492
1997	10	30	33693
1997	10	31	32918
1997	11	1	33373
1997	11	2	28068
1997	11	3	30051
1997	11	4	32860
1997	11	5	28978
1997	11	6	29543
1997	11	7	28890
1997	11	8	26372
1997	11	9	24567
1997	11	10	23669
1997	11	11	23296
1997	11	12	22928
1997	11	13	22099
1997	11	14	21359
1997	11	15	20308
1997	11	16	20566
1997	11	17	21451
1997	11	18	21818
1997	11	19	21336
1997	11	20	22630
1997	11	21	20605
1997	11	22	19526
1997	11	23	18510
1997	11	24	18119
1997	11	25	17116
1997	11	26	16887
1997	11	27	16649
1997	11	28	17171
1997	11	29	17530
1997	11	30	19116
1997	12	1	17483
1997	12	2	17221
1997	12	3	16368
1997	12	4	16024
1997	12	5	14572
1997	12	6	13042
1997	12	7	11818
1997	12	8	11820
1997	12	9	11581
1997	12	10	11719
1997	12	11	12222
1997	12	12	12774
1997	12	13	13280
1997	12	14	13709
1997	12	15	14266
1997	12	16	14947
1997	12	17	15258
1997	12	18	14930
1997	12	19	14577
1997	12	20	14672
1997	12	21	14568
1997	12	22	14022
1997	12	23	13709
1997	12	24	13015
1997	12	25	12798
1997	12	26	12936
1997	12	27	13310
1997	12	28	13431
1997	12	29	14079
1997	12	30	14133
1997	12	31	14391
1998	1	1	12421
1998	1	2	11136
1998	1	3	9200
1998	1	4	9001
1998	1	5	9432
1998	1	6	10056
1998	1	7	10424
1998	1	8	9793
1998	1	9	8826
1998	1	10	8314
1998	1	11	7967
1998	1	12	7834
1998	1	13	8117
1998	1	14	8489
1998	1	15	8912
1998	1	16	9374
1998	1	17	9855
1998	1	18	10434
1998	1	19	10679
1998	1	20	10852
1998	1	21	10768
1998	1	22	10651
1998	1	23	10655
1998	1	24	10804
1998	1	25	11015
1998	1	26	11189
1998	1	27	11956
1998	1	28	12138
1998	1	29	12006
1998	1	30	11949
1998	1	31	11740
1998	2	1	11298
1998	2	2	11063
1998	2	3	11939
1998	2	4	11961
1998	2	5	11856
1998	2	6	11798
1998	2	7	11739
1998	2	8	11784
1998	2	9	11872
1998	2	10	11917
1998	2	11	11969
1998	2	12	11994
1998	2	13	12049
1998	2	14	12020
1998	2	15	12004
1998	2	16	11976
1998	2	17	11804
1998	2	18	11888
1998	2	19	11835
1998	2	20	11907
1998	2	21	12217
1998	2	22	12434
1998	2	23	12392
1998	2	24	12023
1998	2	25	11718
1998	2	26	12273
1998	2	27	11994
1998	2	28	11274
1998	3	1	11911
1998	3	2	11927
1998	3	3	11855
1998	3	4	11801
1998	3	5	11731
1998	3	6	11556
1998	3	7	11464
1998	3	8	11485
1998	3	9	11536
1998	3	10	11597
1998	3	11	11671
1998	3	12	11752
1998	3	13	12038
1998	3	14	12244
1998	3	15	13062
1998	3	16	13095
1998	3	17	12947
1998	3	18	12878
1998	3	19	13390
1998	3	20	13836
1998	3	21	15202
1998	3	22	16539
1998	3	23	18722
1998	3	24	20419
1998	3	25	22199
1998	3	26	22301
1998	3	27	19668
1998	3	28	15341
1998	3	29	14044
1998	3	30	13455
1998	3	31	12451
1998	4	1	11518
1998	4	2	14563
1998	4	3	12408
1998	4	4	16425
1998	4	5	15984
1998	4	6	19645
1998	4	7	24902
1998	4	8	25663
1998	4	9	22648
1998	4	10	22027
1998	4	11	21585
1998	4	12	22298
1998	4	13	19070
1998	4	14	16359
1998	4	15	14246
1998	4	16	18257
1998	4	17	17840
1998	4	18	18960
1998	4	19	19628
1998	4	20	19734
1998	4	21	22875
1998	4	22	27136
1998	4	23	34212
1998	4	24	51600
1998	4	25	50032
1998	4	26	37210
1998	4	27	40788
1998	4	28	48613
1998	4	29	51738
1998	4	30	60769
1998	5	1	74473
1998	5	2	81988
1998	5	3	95561
1998	5	4	99709
1998	5	5	98950
1998	5	6	103913
1998	5	7	115128
1998	5	8	111400
1998	5	9	116527
1998	5	10	117035
1998	5	11	113799
1998	5	12	113268
1998	5	13	120064
1998	5	14	115687
1998	5	15	104310
1998	5	16	89252
1998	5	17	78376
1998	5	18	72289
1998	5	19	75838
1998	5	20	77353
1998	5	21	84225
1998	5	22	86927
1998	5	23	104608
1998	5	24	116576
1998	5	25	111102
1998	5	26	135331
1998	5	27	136327
1998	5	28	116348
1998	5	29	104920
1998	5	30	100187
1998	5	31	105846
1998	6	1	115073
1998	6	2	97712
1998	6	3	89450
1998	6	4	79244
1998	6	5	77653
1998	6	6	78659
1998	6	7	83417
1998	6	8	81681
1998	6	9	82606
1998	6	10	95986
1998	6	11	104400
1998	6	12	100145
1998	6	13	80684
1998	6	14	74560
1998	6	15	92171
1998	6	16	79327
1998	6	17	72528
1998	6	18	71802
1998	6	19	72572
1998	6	20	71650
1998	6	21	74268
1998	6	22	75118
1998	6	23	83386
1998	6	24	86034
1998	6	25	88492
1998	6	26	76853
1998	6	27	71649
1998	6	28	78027
1998	6	29	77606
1998	6	30	78343
1998	7	1	79627
1998	7	2	77850
1998	7	3	78846
1998	7	4	87114
1998	7	5	82505
1998	7	6	81081
1998	7	7	82651
1998	7	8	84780
1998	7	9	83114
1998	7	10	84216
1998	7	11	91571
1998	7	12	90911
1998	7	13	78415
1998	7	14	65325
1998	7	15	67068
1998	7	16	69849
1998	7	17	70891
1998	7	18	75654
1998	7	19	78445
1998	7	20	72732
1998	7	21	60953
1998	7	22	62962
1998	7	23	70382
1998	7	24	73200
1998	7	25	75069
1998	7	26	78223
1998	7	27	78421
1998	7	28	81932
1998	7	29	77095
1998	7	30	81811
1998	7	31	76601
1998	8	1	74839
1998	8	2	76768
1998	8	3	74746
1998	8	4	77843
1998	8	5	81314
1998	8	6	70896
1998	8	7	59384
1998	8	8	53535
1998	8	9	57021
1998	8	10	56474
1998	8	11	54380
1998	8	12	56939
1998	8	13	61606
1998	8	14	63967
1998	8	15	61701
1998	8	16	51907
1998	8	17	43703
1998	8	18	37987
1998	8	19	34709
1998	8	20	35315
1998	8	21	36779
1998	8	22	36267
1998	8	23	38253
1998	8	24	39790
1998	8	25	37610
1998	8	26	36839
1998	8	27	35434
1998	8	28	36864
1998	8	29	43834
1998	8	30	45538
1998	8	31	42770
1998	9	1	43118
1998	9	2	45177
1998	9	3	51501
1998	9	4	49038
1998	9	5	43455
1998	9	6	44746
1998	9	7	48088
1998	9	8	39505
1998	9	9	38380
1998	9	10	31101
1998	9	11	26860
1998	9	12	30727
1998	9	13	33527
1998	9	14	29109
1998	9	15	24622
1998	9	16	26388
1998	9	17	33026
1998	9	18	40471
1998	9	19	37111
1998	9	20	27365
1998	9	21	24415
1998	9	22	25854
1998	9	23	22747
1998	9	24	22053
1998	9	25	22633
1998	9	26	20209
1998	9	27	20703
1998	9	28	20801
1998	9	29	18175
1998	9	30	16912
1998	10	1	14902
1998	10	2	15602
1998	10	3	16831
1998	10	4	15075
1998	10	5	15262
1998	10	6	15281
1998	10	7	15664
1998	10	8	16115
1998	10	9	18714
1998	10	10	16906
1998	10	11	13497
1998	10	12	12562
1998	10	13	17962
1998	10	14	18758
1998	10	15	15283
1998	10	16	14204
1998	10	17	13621
1998	10	18	13029
1998	10	19	13151
1998	10	20	11660
1998	10	21	11740
1998	10	22	13014
1998	10	23	13465
1998	10	24	12181
1998	10	25	12538
1998	10	26	12293
1998	10	27	12643
1998	10	28	13943
1998	10	29	14834
1998	10	30	11704
1998	10	31	11793
1998	11	1	11457
1998	11	2	11167
1998	11	3	11499
1998	11	4	11193
1998	11	5	10792
1998	11	6	10401
1998	11	7	10172
1998	11	8	9013
1998	11	9	9009
1998	11	10	8975
1998	11	11	8760
1998	11	12	9192
1998	11	13	9952
1998	11	14	11173
1998	11	15	12164
1998	11	16	14011
1998	11	17	12541
1998	11	18	11622
1998	11	19	10629
1998	11	20	10760
1998	11	21	10785
1998	11	22	10707
1998	11	23	10480
1998	11	24	10556
1998	11	25	10958
1998	11	26	13177
1998	11	27	13507
1998	11	28	12740
1998	11	29	11558
1998	11	30	11530
1998	12	1	11433
1998	12	2	11351
1998	12	3	11152
1998	12	4	10370
1998	12	5	10463
1998	12	6	10347
1998	12	7	10342
1998	12	8	10361
1998	12	9	10308
1998	12	10	10287
1998	12	11	10322
1998	12	12	10428
1998	12	13	12571
1998	12	14	18783
1998	12	15	15288
1998	12	16	13246
1998	12	17	12729
1998	12	18	10483
1998	12	19	7878
1998	12	20	6789
1998	12	21	7506
1998	12	22	7962
1998	12	23	8050
1998	12	24	8436
1998	12	25	8828
1998	12	26	9365
1998	12	27	9103
1998	12	28	8757
1998	12	29	8534
1998	12	30	8440
1998	12	31	8610
1999	1	1	7989
1999	1	2	7926
1999	1	3	8412
1999	1	4	9059
1999	1	5	9495
1999	1	6	9942
1999	1	7	10356
1999	1	8	10687
1999	1	9	10780
1999	1	10	10992
1999	1	11	11260
1999	1	12	11438
1999	1	13	11581
1999	1	14	11260
1999	1	15	11271
1999	1	16	11249
1999	1	17	10742
1999	1	18	10504
1999	1	19	10239
1999	1	20	9846
1999	1	21	9472
1999	1	22	9215
1999	1	23	8989
1999	1	24	8731
1999	1	25	8646
1999	1	26	8592
1999	1	27	8636
1999	1	28	8932
1999	1	29	9032
1999	1	30	10054
1999	1	31	10084
1999	2	1	9815
1999	2	2	9753
1999	2	3	9634
1999	2	4	9610
1999	2	5	9478
1999	2	6	9531
1999	2	7	9536
1999	2	8	9569
1999	2	9	9489
1999	2	10	8978
1999	2	11	8823
1999	2	12	8952
1999	2	13	9020
1999	2	14	9037
1999	2	15	8867
1999	2	16	8864
1999	2	17	8993
1999	2	18	9027
1999	2	19	9043
1999	2	20	9059
1999	2	21	9128
1999	2	22	9159
1999	2	23	9200
1999	2	24	9257
1999	2	25	9549
1999	2	26	9915
1999	2	27	9864
1999	2	28	9834
1999	3	1	9922
1999	3	2	9956
1999	3	3	10037
1999	3	4	10030
1999	3	5	9989
1999	3	6	9930
1999	3	7	9914
1999	3	8	10048
1999	3	9	9980
1999	3	10	9929
1999	3	11	9745
1999	3	12	9894
1999	3	13	10004
1999	3	14	10653
1999	3	15	11356
1999	3	16	11144
1999	3	17	10747
1999	3	18	10568
1999	3	19	10618
1999	3	20	10929
1999	3	21	10975
1999	3	22	11606
1999	3	23	13586
1999	3	24	15614
1999	3	25	16232
1999	3	26	17763
1999	3	27	16124
1999	3	28	14525
1999	3	29	14099
1999	3	30	13735
1999	3	31	12775
1999	4	1	11440
1999	4	2	10967
1999	4	3	10986
1999	4	4	10359
1999	4	5	13776
1999	4	6	13506
1999	4	7	14538
1999	4	8	16032
1999	4	9	17357
1999	4	10	16364
1999	4	11	15827
1999	4	12	15760
1999	4	13	15696
1999	4	14	15848
1999	4	15	15313
1999	4	16	17060
1999	4	17	17694
1999	4	18	25934
1999	4	19	24366
1999	4	20	38410
1999	4	21	40030
1999	4	22	34015
1999	4	23	29764
1999	4	24	41946
1999	4	25	55914
1999	4	26	50513
1999	4	27	47918
1999	4	28	39425
1999	4	29	36315
1999	4	30	41685
1999	5	1	49517
1999	5	2	50187
1999	5	3	43815
1999	5	4	42808
1999	5	5	35728
1999	5	6	34857
1999	5	7	37870
1999	5	8	45033
1999	5	9	37741
1999	5	10	29149
1999	5	11	27411
1999	5	12	37697
1999	5	13	39629
1999	5	14	41123
1999	5	15	42124
1999	5	16	41799
1999	5	17	47359
1999	5	18	50624
1999	5	19	54051
1999	5	20	55610
1999	5	21	57806
1999	5	22	58493
1999	5	23	68895
1999	5	24	97328
1999	5	25	128145
1999	5	26	129051
1999	5	27	107805
1999	5	28	102188
1999	5	29	91002
1999	5	30	86303
1999	5	31	89208
1999	6	1	100025
1999	6	2	90395
1999	6	3	90931
1999	6	4	108807
1999	6	5	128587
1999	6	6	124055
1999	6	7	98685
1999	6	8	88738
1999	6	9	79712
1999	6	10	78305
1999	6	11	71014
1999	6	12	77519
1999	6	13	93256
1999	6	14	112246
1999	6	15	162107
1999	6	16	197954
1999	6	17	216156
1999	6	18	215441
1999	6	19	213946
1999	6	20	163232
1999	6	21	148170
1999	6	22	147564
1999	6	23	135568
1999	6	24	129927
1999	6	25	128249
1999	6	26	124424
1999	6	27	118969
1999	6	28	119145
1999	6	29	113078
1999	6	30	107896
1999	7	1	116430
1999	7	2	117515
1999	7	3	121839
1999	7	4	102929
1999	7	5	102895
1999	7	6	112992
1999	7	7	117822
1999	7	8	145736
1999	7	9	122886
1999	7	10	142701
1999	7	11	163857
1999	7	12	170576
1999	7	13	159466
1999	7	14	164757
1999	7	15	151436
1999	7	16	115221
1999	7	17	100087
1999	7	18	97522
1999	7	19	104926
1999	7	20	113963
1999	7	21	116092
1999	7	22	125593
1999	7	23	124920
1999	7	24	131647
1999	7	25	108133
1999	7	26	93242
1999	7	27	99685
1999	7	28	116451
1999	7	29	143000
1999	7	30	116647
1999	7	31	89469
1999	8	1	81047
1999	8	2	88655
1999	8	3	104486
1999	8	4	113142
1999	8	5	120507
1999	8	6	120273
1999	8	7	115787
1999	8	8	120896
1999	8	9	118063
1999	8	10	113227
1999	8	11	103434
1999	8	12	101711
1999	8	13	91514
1999	8	14	94716
1999	8	15	107755
1999	8	16	101892
1999	8	17	82634
1999	8	18	83098
1999	8	19	87990
1999	8	20	86221
1999	8	21	84260
1999	8	22	74517
1999	8	23	65658
1999	8	24	73735
1999	8	25	108945
1999	8	26	88244
1999	8	27	71498
1999	8	28	73307
1999	8	29	75385
1999	8	30	85830
1999	8	31	79430
1999	9	1	61402
1999	9	2	51111
1999	9	3	46371
1999	9	4	42351
1999	9	5	47529
1999	9	6	60990
1999	9	7	49883
1999	9	8	46069
1999	9	9	38338
1999	9	10	38728
1999	9	11	37323
1999	9	12	33943
1999	9	13	32603
1999	9	14	32449
1999	9	15	32349
1999	9	16	32926
1999	9	17	33935
1999	9	18	32158
1999	9	19	31028
1999	9	20	32500
1999	9	21	34769
1999	9	22	34885
1999	9	23	33827
1999	9	24	33804
1999	9	25	31624
1999	9	26	27369
1999	9	27	25855
1999	9	28	24167
1999	9	29	23190
1999	9	30	22676
1999	10	1	19723
1999	10	2	19123
1999	10	3	19054
1999	10	4	18563
1999	10	5	19662
1999	10	6	19039
1999	10	7	21165
1999	10	8	23346
1999	10	9	22552
1999	10	10	20777
1999	10	11	21770
1999	10	12	17520
1999	10	13	25048
1999	10	14	24327
1999	10	15	19830
1999	10	16	19146
1999	10	17	18341
1999	10	18	18178
1999	10	19	16379
1999	10	20	17747
1999	10	21	19654
1999	10	22	18982
1999	10	23	18155
1999	10	24	21016
1999	10	25	18686
1999	10	26	20845
1999	10	27	17511
1999	10	28	18537
1999	10	29	19002
1999	10	30	20594
1999	10	31	24955
1999	11	1	20365
1999	11	2	18725
1999	11	3	18181
1999	11	4	20008
1999	11	5	17200
1999	11	6	17751
1999	11	7	17876
1999	11	8	19758
1999	11	9	18658
1999	11	10	24807
1999	11	11	27508
1999	11	12	74439
1999	11	13	85108
1999	11	14	66602
1999	11	15	55436
1999	11	16	47989
1999	11	17	41930
1999	11	18	41110
1999	11	19	37343
1999	11	20	35190
1999	11	21	33419
1999	11	22	29627
1999	11	23	28845
1999	11	24	27532
1999	11	25	26650
1999	11	26	25038
1999	11	27	23695
1999	11	28	23196
1999	11	29	22784
1999	11	30	23729
1999	12	1	23699
1999	12	2	23473
1999	12	3	22371
1999	12	4	21135
1999	12	5	20543
1999	12	6	20219
1999	12	7	19570
1999	12	8	18176
1999	12	9	17905
1999	12	10	17716
1999	12	11	17560
1999	12	12	17470
1999	12	13	17142
1999	12	14	16905
1999	12	15	16830
1999	12	16	16665
1999	12	17	16579
1999	12	18	16316
1999	12	19	14999
1999	12	20	15148
1999	12	21	15072
1999	12	22	14853
1999	12	23	14756
1999	12	24	14230
1999	12	25	13109
1999	12	26	12599
1999	12	27	13231
1999	12	28	14538
1999	12	29	14682
1999	12	30	14103
1999	12	31	13898
2000	1	1	13565
2000	1	2	13867
2000	1	3	13772
2000	1	4	13523
2000	1	5	13832
2000	1	6	13568
2000	1	7	13300
2000	1	8	13391
2000	1	9	13096
2000	1	10	12883
2000	1	11	12690
2000	1	12	12570
2000	1	13	12490
2000	1	14	12099
2000	1	15	12208
2000	1	16	12122
2000	1	17	10936
2000	1	18	9383
2000	1	19	8937
2000	1	20	9767
2000	1	21	10505
2000	1	22	10091
2000	1	23	9896
2000	1	24	9844
2000	1	25	10182
2000	1	26	9650
2000	1	27	9318
2000	1	28	9232
2000	1	29	9585
2000	1	30	9716
2000	1	31	10051
2000	2	1	10098
2000	2	2	9978
2000	2	3	9728
2000	2	4	9475
2000	2	5	9208
2000	2	6	9388
2000	2	7	9402
2000	2	8	9634
2000	2	9	10010
2000	2	10	10295
2000	2	11	10552
2000	2	12	10670
2000	2	13	10451
2000	2	14	9860
2000	2	15	10481
2000	2	16	10541
2000	2	17	9997
2000	2	18	9406
2000	2	19	9979
2000	2	20	10053
2000	2	21	10582
2000	2	22	11067
2000	2	23	11268
2000	2	24	11197
2000	2	25	10900
2000	2	26	10791
2000	2	27	10737
2000	2	28	10819
2000	2	29	10867
2000	3	1	10890
2000	3	2	10940
2000	3	3	11091
2000	3	4	11381
2000	3	5	11435
2000	3	6	11355
2000	3	7	11214
2000	3	8	10945
2000	3	9	10975
2000	3	10	11010
2000	3	11	11045
2000	3	12	11151
2000	3	13	11253
2000	3	14	11363
2000	3	15	11399
2000	3	16	11523
2000	3	17	11610
2000	3	18	11671
2000	3	19	11864
2000	3	20	11741
2000	3	21	11709
2000	3	22	11959
2000	3	23	12428
2000	3	24	12411
2000	3	25	12355
2000	3	26	12425
2000	3	27	12437
2000	3	28	13187
2000	3	29	12814
2000	3	30	12752
2000	3	31	12871
2000	4	1	13396
2000	4	2	14724
2000	4	3	15730
2000	4	4	16702
2000	4	5	18879
2000	4	6	16700
2000	4	7	14092
2000	4	8	15460
2000	4	9	16066
2000	4	10	17284
2000	4	11	19023
2000	4	12	19511
2000	4	13	24519
2000	4	14	23750
2000	4	15	23374
2000	4	16	23479
2000	4	17	19689
2000	4	18	21189
2000	4	19	20987
2000	4	20	28959
2000	4	21	30191
2000	4	22	37943
2000	4	23	39585
2000	4	24	37196
2000	4	25	32500
2000	4	26	31074
2000	4	27	28522
2000	4	28	44979
2000	4	29	42913
2000	4	30	39804
2000	5	1	39056
2000	5	2	43594
2000	5	3	54521
2000	5	4	57433
2000	5	5	52380
2000	5	6	44143
2000	5	7	37705
2000	5	8	34275
2000	5	9	38463
2000	5	10	42334
2000	5	11	40706
2000	5	12	37290
2000	5	13	39256
2000	5	14	41186
2000	5	15	41150
2000	5	16	55316
2000	5	17	68149
2000	5	18	69783
2000	5	19	77440
2000	5	20	78685
2000	5	21	102528
2000	5	22	123529
2000	5	23	111212
2000	5	24	81572
2000	5	25	88633
2000	5	26	70658
2000	5	27	72455
2000	5	28	79523
2000	5	29	72425
2000	5	30	68423
2000	5	31	67699
2000	6	1	69920
2000	6	2	73462
2000	6	3	73289
2000	6	4	88880
2000	6	5	105544
2000	6	6	121639
2000	6	7	123602
2000	6	8	126455
2000	6	9	129628
2000	6	10	123137
2000	6	11	107127
2000	6	12	101353
2000	6	13	85990
2000	6	14	102761
2000	6	15	109623
2000	6	16	98159
2000	6	17	97489
2000	6	18	99007
2000	6	19	106151
2000	6	20	95273
2000	6	21	97623
2000	6	22	102897
2000	6	23	102402
2000	6	24	104048
2000	6	25	106712
2000	6	26	106106
2000	6	27	118568
2000	6	28	125480
2000	6	29	134433
2000	6	30	145384
2000	7	1	138649
2000	7	2	140975
2000	7	3	109218
2000	7	4	110724
2000	7	5	88825
2000	7	6	91486
2000	7	7	93152
2000	7	8	96695
2000	7	9	110410
2000	7	10	110862
2000	7	11	119015
2000	7	12	121716
2000	7	13	126486
2000	7	14	125337
2000	7	15	113645
2000	7	16	105452
2000	7	17	101065
2000	7	18	96337
2000	7	19	119971
2000	7	20	124758
2000	7	21	120337
2000	7	22	120834
2000	7	23	146734
2000	7	24	136498
2000	7	25	125188
2000	7	26	113790
2000	7	27	104795
2000	7	28	121766
2000	7	29	127177
2000	7	30	110384
2000	7	31	105281
2000	8	1	110117
2000	8	2	97949
2000	8	3	88646
2000	8	4	89274
2000	8	5	90205
2000	8	6	98156
2000	8	7	95234
2000	8	8	83523
2000	8	9	80614
2000	8	10	82705
2000	8	11	72447
2000	8	12	65336
2000	8	13	60794
2000	8	14	52613
2000	8	15	50091
2000	8	16	47385
2000	8	17	48103
2000	8	18	47294
2000	8	19	51355
2000	8	20	41948
2000	8	21	37869
2000	8	22	36044
2000	8	23	38755
2000	8	24	44135
2000	8	25	44103
2000	8	26	45566
2000	8	27	38717
2000	8	28	32641
2000	8	29	34638
2000	8	30	35931
2000	8	31	34882
2000	9	1	37874
2000	9	2	46380
2000	9	3	42249
2000	9	4	33498
2000	9	5	32513
2000	9	6	26633
2000	9	7	26188
2000	9	8	44347
2000	9	9	40821
2000	9	10	37927
2000	9	11	30506
2000	9	12	32502
2000	9	13	37589
2000	9	14	34780
2000	9	15	33469
2000	9	16	40101
2000	9	17	46648
2000	9	18	61002
2000	9	19	51678
2000	9	20	44215
2000	9	21	31978
2000	9	22	26965
2000	9	23	26099
2000	9	24	24441
2000	9	25	23087
2000	9	26	22954
2000	9	27	22984
2000	9	28	23293
2000	9	29	24725
2000	9	30	44771
2000	10	1	29043
2000	10	2	25581
2000	10	3	20684
2000	10	4	20646
2000	10	5	18052
2000	10	6	17402
2000	10	7	17506
2000	10	8	18653
2000	10	9	17975
2000	10	10	18948
2000	10	11	15675
2000	10	12	15321
2000	10	13	14979
2000	10	14	15727
2000	10	15	16666
2000	10	16	17885
2000	10	17	20590
2000	10	18	24622
2000	10	19	23903
2000	10	20	22375
2000	10	21	25796
2000	10	22	21077
2000	10	23	18980
2000	10	24	18247
2000	10	25	18055
2000	10	26	16580
2000	10	27	17164
2000	10	28	18115
2000	10	29	18342
2000	10	30	16475
2000	10	31	16439
2000	11	1	15735
2000	11	2	14448
2000	11	3	14448
2000	11	4	15986
2000	11	5	15680
2000	11	6	13487
2000	11	7	13082
2000	11	8	13117
2000	11	9	12748
2000	11	10	11589
2000	11	11	11681
2000	11	12	11481
2000	11	13	11021
2000	11	14	10173
2000	11	15	9902
2000	11	16	10474
2000	11	17	10754
2000	11	18	10507
2000	11	19	10213
2000	11	20	10266
2000	11	21	9740
2000	11	22	9332
2000	11	23	10207
2000	11	24	11292
2000	11	25	11242
2000	11	26	11053
2000	11	27	11005
2000	11	28	10748
2000	11	29	10483
2000	11	30	10493
2000	12	1	10474
2000	12	2	10465
2000	12	3	10490
2000	12	4	10313
2000	12	5	10061
2000	12	6	10221
2000	12	7	10181
2000	12	8	10019
2000	12	9	9963
2000	12	10	9174
2000	12	11	7798
2000	12	12	7281
2000	12	13	7290
2000	12	14	7331
2000	12	15	7431
2000	12	16	7338
2000	12	17	7220
2000	12	18	7213
2000	12	19	7284
2000	12	20	7448
2000	12	21	7722
2000	12	22	7310
2000	12	23	7610
2000	12	24	8301
2000	12	25	8914
2000	12	26	9576
2000	12	27	10296
2000	12	28	10753
2000	12	29	10870
2000	12	30	10791
2000	12	31	10671
2001	1	1	10165
2001	1	2	9979
2001	1	3	9938
2001	1	4	9940
2001	1	5	9608
2001	1	6	9305
2001	1	7	8768
2001	1	8	8397
2001	1	9	8096
2001	1	10	7832
2001	1	11	7374
2001	1	12	6995
2001	1	13	6724
2001	1	14	6593
2001	1	15	6211
2001	1	16	6337
2001	1	17	6795
2001	1	18	7289
2001	1	19	7773
2001	1	20	8302
2001	1	21	8887
2001	1	22	8816
2001	1	23	8741
2001	1	24	8488
2001	1	25	8565
2001	1	26	8825
2001	1	27	9288
2001	1	28	9665
2001	1	29	9899
2001	1	30	9951
2001	1	31	9823
2001	2	1	9423
2001	2	2	9216
2001	2	3	8976
2001	2	4	9215
2001	2	5	9200
2001	2	6	8997
2001	2	7	8574
2001	2	8	8503
2001	2	9	8457
2001	2	10	8652
2001	2	11	8853
2001	2	12	9101
2001	2	13	9195
2001	2	14	9490
2001	2	15	9567
2001	2	16	9443
2001	2	17	9400
2001	2	18	9184
2001	2	19	9021
2001	2	20	8637
2001	2	21	8491
2001	2	22	8277
2001	2	23	8024
2001	2	24	7728
2001	2	25	7370
2001	2	26	7033
2001	2	27	6431
2001	2	28	6473
2001	3	1	6879
2001	3	2	6972
2001	3	3	7082
2001	3	4	7231
2001	3	5	7022
2001	3	6	6694
2001	3	7	6559
2001	3	8	6521
2001	3	9	6576
2001	3	10	6909
2001	3	11	7202
2001	3	12	7678
2001	3	13	8110
2001	3	14	8321
2001	3	15	8219
2001	3	16	8191
2001	3	17	8146
2001	3	18	8317
2001	3	19	8847
